ocn1	relation	subject_type	subject_id	date	games	source_ref	evidence_grade	note
A.Ret.Adv.e3	wch-game	event	wch-1937-alekhine-euwe	1937	1	Alekhine, Alexander-Euwe, Max, World Championship 17th, Niederlande, 1937	attested	
D.Cat.Ope.Qa4	wch-game	event	wch-1937-alekhine-euwe	1937	1	Alekhine, Alexander-Euwe, Max, World Championship 17th, Amsterdam wch-m, 1937	attested	
D.QGA.Cls.Ale	wch-game	event	wch-1937-alekhine-euwe	1937	1	Euwe, Max-Alekhine, Alexander, World Championship 17th, Den Haag wch-m, 1937	attested	
D.STa.Exc	wch-game	event	wch-1937-alekhine-euwe	1937	1	Alekhine, Alexander-Euwe, Max, World Championship 17th, Rotterdam wch-m, 1937	attested	
D.STa.Exc.MLn.Nxd5.Bb4	wch-game	event	wch-1937-alekhine-euwe	1937	1	Alekhine, Alexander-Euwe, Max, World Championship 17th, Den Haag wch-m, 1937	attested	
D.Sem.e3.Nbd7.Bd3.Bb4	wch-game	event	wch-1937-alekhine-euwe	1937	1	Euwe, Max-Alekhine, Alexander, World Championship 17th, Den Haag wch-m, 1937	attested	
D.Sla.Cls.MLn.O-O.Cze	wch-game	event	wch-1937-alekhine-euwe	1937	1	Euwe, Max-Alekhine, Alexander, World Championship 17th, NLD, 1937	attested	
D.Sla.Cls.MLn.O-O.Nbd7	wch-game	event	wch-1937-alekhine-euwe	1937	2	Euwe, Max-Alekhine, Alexander, World Championship 17th, Den Haag wch-m, 1937	attested	
D.Sla.Cze	wch-game	event	wch-1937-alekhine-euwe	1937	1	Euwe, Max-Alekhine, Alexander, World Championship 17th, Rotterdam wch-m, 1937	attested	
D.Sla.Cze.Kra.Car	wch-game	event	wch-1937-alekhine-euwe	1937	1	Euwe, Max-Alekhine, Alexander, World Championship 17th, Den Haag wch-m, 1937	attested	
D.Sla.Cze.Kra.MLn.e6	wch-game	event	wch-1937-alekhine-euwe	1937	2	Alekhine, Alexander-Euwe, Max, World Championship 17th, Rotterdam wch-m, 1937	attested	
D.Sla.Nc3.dxc4.e4	wch-game	event	wch-1937-alekhine-euwe	1937	1	Alekhine, Alexander-Euwe, Max, World Championship 17th, Haarlem wch-m, 1937	attested	
E.Ind.Cat.d5.Bg2.dxc4.Qa4	wch-game	event	wch-1937-alekhine-euwe	1937	1	Alekhine, Alexander-Euwe, Max, World Championship 17th, Rotterdam wch-m, 1937	attested	
E.Nim.Cls.d5.cxd5	wch-game	event	wch-1937-alekhine-euwe	1937	3	Alekhine, Alexander-Euwe, Max, World Championship 17th, Amsterdam wch-m, 1937	attested	
E.Nim.Kas	wch-game	event	wch-1937-alekhine-euwe	1937	1	Euwe, Max-Alekhine, Alexander, World Championship 17th, Den Haag wch-m, 1937	attested	
E.Nim.Rub.O-O.Ne2	wch-game	event	wch-1937-alekhine-euwe	1937	1	Euwe, Max-Alekhine, Alexander, World Championship 17th, Den Haag wch-m, 1937	attested	
E.QID.Euw.MLn.Riu	wch-game	event	wch-1937-alekhine-euwe	1937	1	Euwe, Max-Alekhine, Alexander, World Championship 17th, Amsterdam wch-m, 1937	attested	
A.Eng.Agi.Nf3.Nf6.g3.b6	wch-game	event	wch-1951-botvinnik-bronstein	1951	1	Bronstein, David-Botvinnik, Mikhail, World Championship 19th, Moskou wch-m, 1951	attested	
A.Hng.Cat.Nf3	wch-game	event	wch-1951-botvinnik-bronstein	1951	1	Bronstein, David-Botvinnik, Mikhail, World Championship 19th, Moskou wch-m, 1951	attested	
A.Hol.Cls.c4	wch-game	event	wch-1951-botvinnik-bronstein	1951	4	Bronstein, David-Botvinnik, Mikhail, World Championship 19th, Moskou wch-m, 1951	attested	
A.Hol.Sto.Bot.MLn.Ba3	wch-game	event	wch-1951-botvinnik-bronstein	1951	1	Botvinnik, Mikhail-Bronstein, David, World Championship 19th, Moskou wch-m, 1951	attested	
A.Hol.c4.e6	wch-game	event	wch-1951-botvinnik-bronstein	1951	1	Bronstein, David-Botvinnik, Mikhail, World Championship 19th, Moskou wch-m, 1951	attested	
B.Fre.Tar.Ope.MLn	wch-game	event	wch-1951-botvinnik-bronstein	1951	2	Botvinnik, Mikhail-Bronstein, David, World Championship 19th, Moskou wch-m, 1951	attested	
B.Sic.Cls.Rch.e6.Qd2	wch-game	event	wch-1951-botvinnik-bronstein	1951	1	Bronstein, David-Botvinnik, Mikhail, World Championship 19th, Moskou wch-m, 1951	attested	
D.Sem.Bg5.dxc4	wch-game	event	wch-1951-botvinnik-bronstein	1951	1	Bronstein, David-Botvinnik, Mikhail, World Championship 19th, Moskou wch-m, 1951	attested	
D.Sla.Nf3.Nf6.Nc3.Sch	wch-game	event	wch-1951-botvinnik-bronstein	1951	1	Bronstein, David-Botvinnik, Mikhail, World Championship 19th, Moskou wch-m, 1951	attested	
E.Gru.Neo.MLn.cxd5.O-O	wch-game	event	wch-1951-botvinnik-bronstein	1951	1	Botvinnik, Mikhail-Bronstein, David, World Championship 19th, Moskou wch-m, 1951	attested	
E.Ind.WIn.g3	wch-game	event	wch-1951-botvinnik-bronstein	1951	1	Botvinnik, Mikhail-Bronstein, David, World Championship 19th, Moskou wch-m, 1951	attested	
E.KID.Fch.Kav.Nc3.e5.h3	wch-game	event	wch-1951-botvinnik-bronstein	1951	1	Botvinnik, Mikhail-Bronstein, David, World Championship 19th, Moskou wch-m, 1951	attested	
E.Nim.Rub.Flo	wch-game	event	wch-1951-botvinnik-bronstein	1951	1	Botvinnik, Mikhail-Bronstein, David, World Championship 19th, Moskou wch-m, 1951	attested	
E.Nim.Rub.StP.MLn.Nf3.Ca4	wch-game	event	wch-1951-botvinnik-bronstein	1951	1	Botvinnik, Mikhail-Bronstein, David, World Championship 19th, Moskou wch-m, 1951	attested	
E.Nim.Rub.StP.Ne2	wch-game	event	wch-1951-botvinnik-bronstein	1951	1	Botvinnik, Mikhail-Bronstein, David, World Championship 19th, Moskou wch-m, 1951	attested	
E.QID.Mod.Fch.Euw	wch-game	event	wch-1951-botvinnik-bronstein	1951	1	Botvinnik, Mikhail-Bronstein, David, World Championship 19th, Moskou wch-m, 1951	attested	
A.Ret.Nf6.g3.g6.Bg2.Bg7	wch-game	event	wch-1954-botvinnik-smyslov	1954	1	Smyslov, Vasily-Botvinnik, Mikhail, World Championship 20th, Moskou wch-m, 1954	attested	
B.Fre.Win	wch-game	event	wch-1954-botvinnik-smyslov	1954	3	Smyslov, Vasily-Botvinnik, Mikhail, World Championship 20th, Moskou wch-m, 1954	attested	
B.Fre.Win.Arm.b4	wch-game	event	wch-1954-botvinnik-smyslov	1954	3	Smyslov, Vasily-Botvinnik, Mikhail, World Championship 20th, Moskou wch-m, 1954	attested	
B.Fre.d3	wch-game	event	wch-1954-botvinnik-smyslov	1954	1	Smyslov, Vasily-Botvinnik, Mikhail, World Championship 20th, Moskou wch-m, 1954	attested	
B.Sic.Clo.Fch.MLn.Nge2.e5	wch-game	event	wch-1954-botvinnik-smyslov	1954	1	Smyslov, Vasily-Botvinnik, Mikhail, World Championship 20th, Moskou wch-m, 1954	attested	
B.Sic.Clo.Fch.g6.Bg2.Bg7	wch-game	event	wch-1954-botvinnik-smyslov	1954	1	Smyslov, Vasily-Botvinnik, Mikhail, World Championship 20th, Moskou wch-m, 1954	attested	
C.RyL.Mor.Ba4.Nf6.O-O.d6	wch-game	event	wch-1954-botvinnik-smyslov	1954	1	Smyslov, Vasily-Botvinnik, Mikhail, World Championship 20th, Moskou wch-m, 1954	attested	
D.QGA.Jan.e3.Bg4.Bxc4.e6	wch-game	event	wch-1954-botvinnik-smyslov	1954	2	Botvinnik, Mikhail-Smyslov, Vasily, World Championship 20th, Moskou wch-m, 1954	attested	
D.QPG.Zuk.Bf5	wch-game	event	wch-1954-botvinnik-smyslov	1954	1	Botvinnik, Mikhail-Smyslov, Vasily, World Championship 20th, Moskou wch-m, 1954	attested	
D.Sem.Bg5.Bot.MLn.g5.Nxg5	wch-game	event	wch-1954-botvinnik-smyslov	1954	1	Smyslov, Vasily-Botvinnik, Mikhail, World Championship 20th, Moskou wch-m, 1954	attested	
D.Sla.Cls.MLn.O-O.Nbd7	wch-game	event	wch-1954-botvinnik-smyslov	1954	1	Botvinnik, Mikhail-Smyslov, Vasily, World Championship 20th, Moskou wch-m, 1954	attested	
E.Gru.Exc.SeV.Bc4.Lsr	wch-game	event	wch-1954-botvinnik-smyslov	1954	1	Botvinnik, Mikhail-Smyslov, Vasily, World Championship 20th, Moskou wch-m, 1954	attested	
E.Gru.Hng	wch-game	event	wch-1954-botvinnik-smyslov	1954	1	Botvinnik, Mikhail-Smyslov, Vasily, World Championship 20th, Moskou wch-m, 1954	attested	
E.Ind.WIn.g3.Bg7.Bg2	wch-game	event	wch-1954-botvinnik-smyslov	1954	3	Botvinnik, Mikhail-Smyslov, Vasily, World Championship 20th, Moskou wch-m, 1954	attested	
E.KID.Fch.Kav.Nc3.e5.e4	wch-game	event	wch-1954-botvinnik-smyslov	1954	1	Botvinnik, Mikhail-Smyslov, Vasily, World Championship 20th, Moskou wch-m, 1954	attested	
E.KID.Fch.Kav.Nc3.e5.h3	wch-game	event	wch-1954-botvinnik-smyslov	1954	1	Botvinnik, Mikhail-Smyslov, Vasily, World Championship 20th, Moskou wch-m, 1954	attested	
E.Nim.Rub.Flo	wch-game	event	wch-1954-botvinnik-smyslov	1954	1	Botvinnik, Mikhail-Smyslov, Vasily, World Championship 20th, Moskou wch-m, 1954	attested	
A.Eng.AIn.Nc3.g6	wch-game	event	wch-1957-botvinnik-smyslov	1957	1	Botvinnik, Mikhail-Smyslov, Vasily, World Championship 21th, Moskou wch-m, 1957	attested	
A.Eng.Sym.Nc3.Nc6.g3.Bg2	wch-game	event	wch-1957-botvinnik-smyslov	1957	1	Botvinnik, Mikhail-Smyslov, Vasily, World Championship 21th, Moskou wch-m, 1957	attested	
A.Ret.Nf6.g3.g6.Bg2.Bg7	wch-game	event	wch-1957-botvinnik-smyslov	1957	1	Botvinnik, Mikhail-Smyslov, Vasily, World Championship 21th, Moskou wch-m, 1957	attested	
A.Ret.g6.d4	wch-game	event	wch-1957-botvinnik-smyslov	1957	1	Smyslov, Vasily-Botvinnik, Mikhail, World Championship 21th, Moskou wch-m, 1957	attested	
B.Fre.Bur	wch-game	event	wch-1957-botvinnik-smyslov	1957	1	Smyslov, Vasily-Botvinnik, Mikhail, World Championship 21th, Moskou wch-m, 1957	attested	
B.Fre.Win	wch-game	event	wch-1957-botvinnik-smyslov	1957	1	Smyslov, Vasily-Botvinnik, Mikhail, World Championship 21th, Moskou wch-m, 1957	attested	
B.Fre.Win.Adv.MLn.Qc7	wch-game	event	wch-1957-botvinnik-smyslov	1957	2	Smyslov, Vasily-Botvinnik, Mikhail, World Championship 21th, Moskou wch-m, 1957	attested	
B.Sic.Cls.Rch.e6.Qd2.a6	wch-game	event	wch-1957-botvinnik-smyslov	1957	3	Smyslov, Vasily-Botvinnik, Mikhail, World Championship 21th, Moskou wch-m, 1957	attested	
C.RyL.Cha.MLn.d4.Qc7.dxc5	wch-game	event	wch-1957-botvinnik-smyslov	1957	2	Smyslov, Vasily-Botvinnik, Mikhail, World Championship 21th, Moscow RUS, 1957	attested	
E.Gru.Fch.Pac	wch-game	event	wch-1957-botvinnik-smyslov	1957	1	Botvinnik, Mikhail-Smyslov, Vasily, World Championship 21th, Moskou wch-m, 1957	attested	
E.Gru.Rus.Hng.e4.Bg4	wch-game	event	wch-1957-botvinnik-smyslov	1957	1	Smyslov, Vasily-Botvinnik, Mikhail, World Championship 21th, Moscow RUS, 1957	attested	
E.Ind.WIn.g3	wch-game	event	wch-1957-botvinnik-smyslov	1957	1	Botvinnik, Mikhail-Smyslov, Vasily, World Championship 21th, Moskou wch-m, 1957	attested	
E.KID.Fch.MLn	wch-game	event	wch-1957-botvinnik-smyslov	1957	1	Botvinnik, Mikhail-Smyslov, Vasily, World Championship 21th, Moskou wch-m, 1957	attested	
E.KID.Fch.MLn.O-O.Lrs	wch-game	event	wch-1957-botvinnik-smyslov	1957	1	Botvinnik, Mikhail-Smyslov, Vasily, World Championship 21th, Moskou wch-m, 1957	attested	
E.KID.Fch.Sim.MLn.Blk	wch-game	event	wch-1957-botvinnik-smyslov	1957	1	Botvinnik, Mikhail-Smyslov, Vasily, World Championship 21th, Moskou wch-m, 1957	attested	
E.Nim.Rub.Flo	wch-game	event	wch-1957-botvinnik-smyslov	1957	3	Botvinnik, Mikhail-Smyslov, Vasily, World Championship 21th, Moskou wch-m, 1957	attested	
A.Eng.AIn.Nc3.d5.cxd5.Nxc3	wch-game	event	wch-1958-botvinnik-smyslov	1958	4	Botvinnik, Mikhail-Smyslov, Vasily, World Championship 22th, Moskou wch-m, 1958	attested	
A.Eng.Sym.Nf3	wch-game	event	wch-1958-botvinnik-smyslov	1958	1	Botvinnik, Mikhail-Smyslov, Vasily, World Championship 22th, Moskou wch-m, 1958	attested	
A.Hol.Sto.c4.Nc3.c6	wch-game	event	wch-1958-botvinnik-smyslov	1958	1	Botvinnik, Mikhail-Smyslov, Vasily, World Championship 22th, Moskou wch-m, 1958	attested	
A.Ret.Ang.g3.Nf6.b3.Bf5	wch-game	event	wch-1958-botvinnik-smyslov	1958	1	Botvinnik, Mikhail-Smyslov, Vasily, World Championship 22th, Moskou wch-m, 1958	attested	
A.Ret.Nf6.g3.g6.b4	wch-game	event	wch-1958-botvinnik-smyslov	1958	1	Smyslov, Vasily-Botvinnik, Mikhail, World Championship 22th, Moskou wch-m, 1958	attested	
B.CaK.Cls.Spd.Nd7	wch-game	event	wch-1958-botvinnik-smyslov	1958	1	Smyslov, Vasily-Botvinnik, Mikhail, World Championship 22th, Moscow RUS, 1958	attested	
B.CaK.Fan	wch-game	event	wch-1958-botvinnik-smyslov	1958	1	Smyslov, Vasily-Botvinnik, Mikhail, World Championship 22th, Moskou wch-m, 1958	attested	
B.CaK.Two.Bg4.h3.Bxf3	wch-game	event	wch-1958-botvinnik-smyslov	1958	2	Smyslov, Vasily-Botvinnik, Mikhail, World Championship 22th, Moskou wch-m, 1958	attested	
B.CaK.Two.Nf6.MLn	wch-game	event	wch-1958-botvinnik-smyslov	1958	1	Smyslov, Vasily-Botvinnik, Mikhail, World Championship 22th, Moskou wch-m, 1958	attested	
B.Mod.Avk	wch-game	event	wch-1958-botvinnik-smyslov	1958	1	Botvinnik, Mikhail-Smyslov, Vasily, World Championship 22th, Moskou wch-m, 1958	attested	
B.Sic.Dra.Be3.Bg7.Be2.Nc6	wch-game	event	wch-1958-botvinnik-smyslov	1958	3	Smyslov, Vasily-Botvinnik, Mikhail, World Championship 22th, Moskou wch-m, 1958	attested	
B.Sic.Old.d4.cxd4.Nxd4.Nf6	wch-game	event	wch-1958-botvinnik-smyslov	1958	1	Smyslov, Vasily-Botvinnik, Mikhail, World Championship 22th, Moskou wch-m, 1958	attested	
D.Sem.Mer.Bd3.b4	wch-game	event	wch-1958-botvinnik-smyslov	1958	1	Smyslov, Vasily-Botvinnik, Mikhail, World Championship 22th, Moskou wch-m, 1958	attested	
E.Gru.Rus.Hng.e4.Bg4	wch-game	event	wch-1958-botvinnik-smyslov	1958	2	Botvinnik, Mikhail-Smyslov, Vasily, World Championship 22th, Moskou wch-m, 1958	attested	
E.KID.Fch.Kav.Nc3.e5.h3	wch-game	event	wch-1958-botvinnik-smyslov	1958	1	Botvinnik, Mikhail-Smyslov, Vasily, World Championship 22th, Moskou wch-m, 1958	attested	
E.KID.Sml.Cst.Be3	wch-game	event	wch-1958-botvinnik-smyslov	1958	1	Botvinnik, Mikhail-Smyslov, Vasily, World Championship 22th, Moskou wch-m, 1958	attested	
A.OID.Nf6.Nc3	wch-game	event	wch-1958-bykova-rubtsova	1958	1	Rubtsova, Olga-Bykova, Elisaveta, Wch women, Moskou wch-m, 1958	attested	
B.Sic.Alp.Cen.MLn	wch-game	event	wch-1958-bykova-rubtsova	1958	1	Bykova, Elisaveta-Rubtsova, Olga, Wch women, Moskou wch-m, 1958	attested	
B.Sic.Cls	wch-game	event	wch-1958-bykova-rubtsova	1958	1	Bykova, Elisaveta-Rubtsova, Olga, Wch women, Moskou wch-m, 1958	attested	
B.Sic.Cls.Rch.e6.Qd2.a6	wch-game	event	wch-1958-bykova-rubtsova	1958	1	Rubtsova, Olga-Bykova, Elisaveta, Wch women, Moskou wch-m, 1958	attested	
B.Sic.Cls.Rch.e6.Qd2.f4	wch-game	event	wch-1958-bykova-rubtsova	1958	1	Rubtsova, Olga-Bykova, Elisaveta, Wch women, Moskou wch-m, 1958	attested	
B.Sic.Ros.Cls	wch-game	event	wch-1958-bykova-rubtsova	1958	1	Bykova, Elisaveta-Rubtsova, Olga, Wch women, Moskou wch-m, 1958	attested	
C.RyL.Bir	wch-game	event	wch-1958-bykova-rubtsova	1958	1	Bykova, Elisaveta-Rubtsova, Olga, Wch women, Moskou wch-m, 1958	attested	
C.RyL.Mor.Opn.MLn.Mot	wch-game	event	wch-1958-bykova-rubtsova	1958	1	Bykova, Elisaveta-Rubtsova, Olga, Wch women, Moscow RUS, 1958	attested	
E.Ben.Czk.MLn.g6	wch-game	event	wch-1958-bykova-rubtsova	1958	1	Rubtsova, Olga-Bykova, Elisaveta, Wch women, Moskou wch-m, 1958	attested	
E.KID.Cls.e5.O-O.Nbd7	wch-game	event	wch-1958-bykova-rubtsova	1958	1	Rubtsova, Olga-Bykova, Elisaveta, Wch women, Moscow RUS, 1958	attested	
E.Nim.Fou.MLn	wch-game	event	wch-1958-bykova-rubtsova	1958	1	Rubtsova, Olga-Bykova, Elisaveta, Wch women, Moskou wch-m, 1958	attested	
E.Nim.Sml.Bxc3.bxc3	wch-game	event	wch-1958-bykova-rubtsova	1958	1	Rubtsova, Olga-Bykova, Elisaveta, Wch women, Moskou wch-m, 1958	attested	
B.CaK.Cls.Spd	wch-game	event	wch-1959-bykova-zvorykina	1959	1	Zvorykina, Kira-Bykova, Elisaveta, Wch women, Moskou wch-m, 1959	attested	
B.Fre.Bur.Be7	wch-game	event	wch-1959-bykova-zvorykina	1959	1	Zvorykina, Kira-Bykova, Elisaveta, Wch women, Moskou wch-m, 1959	attested	
B.Fre.Win.Adv	wch-game	event	wch-1959-bykova-zvorykina	1959	1	Zvorykina, Kira-Bykova, Elisaveta, Wch women, Moskou wch-m, 1959	attested	
B.Pir.Pre.d4.Nf6.Nc3.e5	wch-game	event	wch-1959-bykova-zvorykina	1959	1	Zvorykina, Kira-Bykova, Elisaveta, Wch women, Moskou wch-m, 1959	attested	
B.Sic.Cls.Rch.e6.Qd2.a6	wch-game	event	wch-1959-bykova-zvorykina	1959	1	Zvorykina, Kira-Bykova, Elisaveta, Wch women, Moskou wch-m, 1959	attested	
B.Sic.Naj.g3	wch-game	event	wch-1959-bykova-zvorykina	1959	2	Zvorykina, Kira-Bykova, Elisaveta, Wch women, Moskou wch-m, 1959	attested	
C.RyL.Mor.Ba4.d6.c3	wch-game	event	wch-1959-bykova-zvorykina	1959	1	Bykova, Elisaveta-Zvorykina, Kira, Wch women, Moskou wch-m, 1959	attested	
C.RyL.Shl.Jae.fxe4.Nxe4.Qg5	wch-game	event	wch-1959-bykova-zvorykina	1959	1	Bykova, Elisaveta-Zvorykina, Kira, Wch women, Moskou wch-m, 1959	attested	
E.QID.Fch	wch-game	event	wch-1959-bykova-zvorykina	1959	1	Bykova, Elisaveta-Zvorykina, Kira, Wch women, Moskou wch-m, 1959	attested	
A.Eng.Sym.Nf3.Nf6	wch-game	event	wch-1960-botvinnik-tal	1960	1	Tal, Mikhail-Botvinnik, Mikhail, World Championship 23th, Moskou wch-m, 1960	attested	
A.Ret.Nf6.g3.g6.Bg2.Bg7	wch-game	event	wch-1960-botvinnik-tal	1960	2	Tal, Mikhail-Botvinnik, Mikhail, World Championship 23th, Moscow RUS, 1960	attested	
B.CaK.Cls.Ng3.Bg6	wch-game	event	wch-1960-botvinnik-tal	1960	5	Tal, Mikhail-Botvinnik, Mikhail, World Championship 23th, Moskou wch-m, 1960	attested	
B.CaK.Two.Bg4.h3.Bxf3	wch-game	event	wch-1960-botvinnik-tal	1960	1	Tal, Mikhail-Botvinnik, Mikhail, World Championship 23th, Moskou wch-m, 1960	attested	
B.Fre.Win.Adv.MLn.Qc7	wch-game	event	wch-1960-botvinnik-tal	1960	1	Tal, Mikhail-Botvinnik, Mikhail, World Championship 23th, Moskou wch-m, 1960	attested	
E.Ind.e6.Nf3.c5.d5.Bg5	wch-game	event	wch-1960-botvinnik-tal	1960	1	Botvinnik, Mikhail-Tal, Mikhail, World Championship 23th, Moskou wch-m, 1960	attested	
E.Ind.e6.Nf3.c5.d5.exd5	wch-game	event	wch-1960-botvinnik-tal	1960	1	Botvinnik, Mikhail-Tal, Mikhail, World Championship 23th, Moskou wch-m, 1960	attested	
E.KID.Fch.Kav.Nc3.e5.h3	wch-game	event	wch-1960-botvinnik-tal	1960	1	Botvinnik, Mikhail-Tal, Mikhail, World Championship 23th, Moskou wch-m, 1960	attested	
E.KID.Sml.Ort.d5.c6	wch-game	event	wch-1960-botvinnik-tal	1960	1	Botvinnik, Mikhail-Tal, Mikhail, World Championship 23th, Moskou wch-m, 1960	attested	
E.Nim.Sml.Bxc3.bxc3	wch-game	event	wch-1960-botvinnik-tal	1960	4	Botvinnik, Mikhail-Tal, Mikhail, World Championship 23th, Moskou wch-m, 1960	attested	
E.Nim.Sml.Bxc3.bxc3.O-O	wch-game	event	wch-1960-botvinnik-tal	1960	1	Botvinnik, Mikhail-Tal, Mikhail, World Championship 23th, Moskou wch-m, 1960	attested	
E.QID.Mod.Fch.MLn.Trd	wch-game	event	wch-1960-botvinnik-tal	1960	1	Tal, Mikhail-Botvinnik, Mikhail, World Championship 23th, Moscow RUS, 1960	attested	
A.Eng.Rev.Nc3.Nf6.g3.c6	wch-game	event	wch-1961-botvinnik-tal	1961	1	Botvinnik, Mikhail-Tal, Mikhail, World Championship 24th, Moskou wch-m, 1961	attested	
B.CaK.Adv.Bot	wch-game	event	wch-1961-botvinnik-tal	1961	3	Tal, Mikhail-Botvinnik, Mikhail, World Championship 24th, Moskou wch-m, 1961	attested	
B.CaK.Adv.Tal	wch-game	event	wch-1961-botvinnik-tal	1961	3	Tal, Mikhail-Botvinnik, Mikhail, World Championship 24th, Moskou wch-m, 1961	attested	
B.CaK.Adv.Tal.h5	wch-game	event	wch-1961-botvinnik-tal	1961	1	Tal, Mikhail-Botvinnik, Mikhail, World Championship 24th, Moskou wch-m, 1961	attested	
B.CaK.Cls.Ng3.Bg6	wch-game	event	wch-1961-botvinnik-tal	1961	1	Tal, Mikhail-Botvinnik, Mikhail, World Championship 24th, Moskou wch-m, 1961	attested	
B.Fre.Win.Adv.MLn.Qc7	wch-game	event	wch-1961-botvinnik-tal	1961	1	Tal, Mikhail-Botvinnik, Mikhail, World Championship 24th, Moskou wch-m, 1961	attested	
D.Sla.Exc.MLn.e3.Bf5.Nf3	wch-game	event	wch-1961-botvinnik-tal	1961	1	Botvinnik, Mikhail-Tal, Mikhail, World Championship 24th, Moskou wch-m, 1961	attested	
E.KID.Sml	wch-game	event	wch-1961-botvinnik-tal	1961	1	Botvinnik, Mikhail-Tal, Mikhail, World Championship 24th, Moskou wch-m, 1961	attested	
E.KID.Sml.Cst.Be3	wch-game	event	wch-1961-botvinnik-tal	1961	1	Botvinnik, Mikhail-Tal, Mikhail, World Championship 24th, Moskou wch-m, 1961	attested	
E.KID.Sml.Ort.Exc.dxe5	wch-game	event	wch-1961-botvinnik-tal	1961	1	Botvinnik, Mikhail-Tal, Mikhail, World Championship 24th, Moskou wch-m, 1961	attested	
E.Nim.Rub.Cls.a3	wch-game	event	wch-1961-botvinnik-tal	1961	3	Botvinnik, Mikhail-Tal, Mikhail, World Championship 24th, Moskou wch-m, 1961	attested	
A.Eng.Rev.Nc3.Nc6.g3.Bg2	wch-game	event	wch-1962-bykova-gaprindashvili	1962	1	Gaprindashvili, Nona-Bykova, Elisaveta, Wch women, Moskou wch-m, 1962	attested	
B.Pir.Cls.Bg7	wch-game	event	wch-1962-bykova-gaprindashvili	1962	1	Bykova, Elisaveta-Gaprindashvili, Nona, Wch women, Moskou wch-m, 1962	attested	
B.Sic.Acc.Nc3.Bg7	wch-game	event	wch-1962-bykova-gaprindashvili	1962	2	Gaprindashvili, Nona-Bykova, Elisaveta, Wch women, Moskou wch-m, 1962	attested	
B.Sic.Clo.GPr	wch-game	event	wch-1962-bykova-gaprindashvili	1962	1	Gaprindashvili, Nona-Bykova, Elisaveta, Wch women, Moskou wch-m, 1962	attested	
B.Sic.HAc	wch-game	event	wch-1962-bykova-gaprindashvili	1962	1	Gaprindashvili, Nona-Bykova, Elisaveta, Wch women, Moskou wch-m, 1962	attested	
C.RyL.AntM.d3.d6.c3.Na5	wch-game	event	wch-1962-bykova-gaprindashvili	1962	1	Bykova, Elisaveta-Gaprindashvili, Nona, Wch women, Moskou wch-m, 1962	attested	
C.RyL.Cha.MLn.d4.Qc7	wch-game	event	wch-1962-bykova-gaprindashvili	1962	1	Bykova, Elisaveta-Gaprindashvili, Nona, Wch women, Moskou wch-m, 1962	attested	
C.RyL.Mor.Ba4.Nf6.O-O.DEx	wch-game	event	wch-1962-bykova-gaprindashvili	1962	1	Bykova, Elisaveta-Gaprindashvili, Nona, Wch women, Moskou wch-m, 1962	attested	
C.RyL.Mor.Ba4.Nf6.O-O.b5	wch-game	event	wch-1962-bykova-gaprindashvili	1962	1	Bykova, Elisaveta-Gaprindashvili, Nona, Wch women, Moskou wch-m, 1962	attested	
D.QPG.Ver.Ric.Bf5.Bxf6	wch-game	event	wch-1962-bykova-gaprindashvili	1962	1	Bykova, Elisaveta-Gaprindashvili, Nona, Wch women, Moskou wch-m, 1962	attested	
A.Eng.AIn.Nc3.d5.cxd5.g6	wch-game	event	wch-1963-botvinnik-petrosian	1963	1	Petrosian, Tigran-Botvinnik, Mikhail, World Championship 25th, Moskou wch-m, 1963	attested	
A.Eng.GSn	wch-game	event	wch-1963-botvinnik-petrosian	1963	1	Petrosian, Tigran-Botvinnik, Mikhail, World Championship 25th, Moskou wch-m, 1963	attested	
A.Eng.Sym.Nc3.Nc6	wch-game	event	wch-1963-botvinnik-petrosian	1963	1	Botvinnik, Mikhail-Petrosian, Tigran, World Championship 25th, Moskou wch-m, 1963	attested	
D.Cat.Cls.Qc2.Bf4	wch-game	event	wch-1963-botvinnik-petrosian	1963	1	Petrosian, Tigran-Botvinnik, Mikhail, World Championship 25th, Moskou wch-m, 1963	attested	
D.QGA.Cls.MLn	wch-game	event	wch-1963-botvinnik-petrosian	1963	1	Botvinnik, Mikhail-Petrosian, Tigran, World Championship 25th, Moskou wch-m, 1963	attested	
